run_id,dataset,split,regime,model,strategy,threshold,total_cost_gbp,cost_per_txn_gbp,n_test,fit_seconds,target_met,auc_pr,auc_pr_lift,roc_auc,brier,ece,base_rate,tp,fp,tn,fn,precision,recall,f1,accuracy,alert_rate,false_positive_rate,value_detection_rate,saving_vs_default_gbp,saving_vs_default_pct,saving_vs_no_model_pct
tuning_search,ieee,stratified,uk_regulatory,logistic,elkan_closed_form,0.2828824079639041,69737.37342633307,3.099301072233815,22501,49.2,,0.3942111928730656,11.25653052136656,0.8456812347324734,0.025678050278206466,0.0033347487340123494,0.03502066574818897,265.0,208.0,21505.0,523.0,0.5602536997885835,0.3362944162436548,0.4203013481363997,0.9675125549975556,0.0210212879427581,0.009579514576520978,0.23369733371398732,1689.2942514419556,2.3650749872062042,16.468079798253964
tuning_search,ieee,stratified,uk_regulatory,logistic,precision_target_90,0.8333333333333334,75328.50464572012,3.3477847493764776,22501,49.2,True,0.3942111928730656,11.25653052136656,0.8456812347324734,0.025678050278206466,0.0033347487340123494,0.03502066574818897,120.0,16.0,21697.0,668.0,0.8823529411764706,0.15228426395939088,0.2597402597402597,0.9696013510510644,0.006044175814408249,0.0007368857366554599,0.08906430083703211,-3901.836967945099,-5.462717350258224,9.770983192677255
tuning_search,ieee,stratified,uk_regulatory,logistic,recall_target_90,0.012386706948640483,484592.44497942924,21.536484821982544,22501,49.2,True,0.3942111928730656,11.25653052136656,0.8456812347324734,0.025678050278206466,0.0033347487340123494,0.03502066574818897,734.0,13512.0,8201.0,54.0,0.05152323459216622,0.9314720812182741,0.0976453372355993,0.3970934625127772,0.6331274165592641,0.6223000046055358,0.9298202548592353,-413165.7773016542,-578.4475053009004,-480.4482654792058
tuning_search,ieee,stratified,uk_regulatory,logistic,example_dependent,,62606.637983217835,2.7823935817616032,22501,,,0.3942111928730656,11.25653052136656,0.8456812347324734,0.025678050278206466,0.0033347487340123494,0.03502066574818897,255.0,214.0,21499.0,533.0,0.5437100213219617,0.3236040609137056,0.40572792362768495,0.9668014754899782,0.02084351806586374,0.009855846727766775,0.39425106733590193,8820.02969455719,12.348370687467494,25.00932525601803
tuning_search,ieee,stratified,uk_regulatory,random_forest,default_0.5,0.5,60848.108288660645,2.704240179932476,22501,172.8,,0.5545979934298866,15.836306408839947,0.9085621119631482,0.02127651761722299,0.003370302412142284,0.03502066574818897,311.0,87.0,21626.0,477.0,0.7814070351758794,0.3946700507614213,0.524451939291737,0.9749344473578953,0.017688102750988845,0.004006816193064063,0.2951696797707617,0.0,0.0,27.115704588949498
tuning_search,ieee,stratified,uk_regulatory,random_forest,cost_optimal,0.375,58566.04655922949,2.6028197217558993,22501,172.8,,0.5545979934298866,15.836306408839947,0.9085621119631482,0.02127651761722299,0.003370302412142284,0.03502066574818897,342.0,109.0,21604.0,446.0,0.7583148558758315,0.434010152284264,0.5520581113801453,0.9753344295809075,0.02004355361983912,0.00502003408096532,0.3348370792777009,2282.0617294311523,3.750423461983659,29.849174304147013
tuning_search,ieee,stratified,uk_regulatory,random_forest,f1_optimal,0.3402895567157671,58399.5637935549,2.5954208165661483,22501,172.8,,0.5545979934298866,15.836306408839947,0.9085621119631482,0.02127651761722299,0.003370302412142284,0.03502066574818897,346.0,111.0,21602.0,442.0,0.7571115973741794,0.43908629441624364,0.5558232931726907,0.9754233145193547,0.02031020843518066,0.005112144798047253,0.33667946900394724,2448.5444951057434,4.024027309920565,30.04858854093335
tuning_search,ieee,stratified,uk_regulatory,random_forest,youden_j,0.027624309392265192,156799.41100132465,6.96855299770342,22501,172.9,,0.5545979934298866,15.836306408839947,0.9085621119631482,0.02127651761722299,0.003370302412142284,0.03502066574818897,640.0,3832.0,17881.0,148.0,0.14311270125223613,0.8121827411167513,0.24334600760456274,0.8231189724901116,0.19874672236789476,0.17648413392898263,0.7730513240333381,-95951.30271266401,-157.68986976139902,-87.81544592124936
tuning_search,ieee,stratified,uk_regulatory,random_forest,elkan_closed_form,0.2828824079639041,57481.571684256196,2.554622980501142,22501,172.9,,0.5545979934298866,15.836306408839947,0.9085621119631482,0.02127651761722299,0.003370302412142284,0.03502066574818897,395.0,220.0,21493.0,393.0,0.6422764227642277,0.501269035532995,0.5630791161796151,0.9727567663659393,0.027332118572507887,0.010132178879012573,0.3974798346920566,3366.5366044044495,5.532689017107572,31.148165996352926
tuning_search,ieee,stratified,uk_regulatory,random_forest,precision_target_90,1.0,79233.38562215865,3.521327301993629,22501,172.9,True,0.5545979934298866,15.836306408839947,0.9085621119631482,0.02127651761722299,0.003370302412142284,0.03502066574818897,72.0,1.0,21712.0,716.0,0.9863013698630136,0.09137055837563451,0.1672473867595819,0.9681347495666859,0.0032443002533220746,4.605535854096624e-05,0.03380492641909517,-18385.277333498,-30.215035192678606,5.09368908056475
tuning_search,ieee,stratified,uk_regulatory,random_forest,recall_target_90,0.02092050209205021,215385.51268208027,9.572264018580519,22501,172.9,True,0.5545979934298866,15.836306408839947,0.9085621119631482,0.02127651761722299,0.003370302412142284,0.03502066574818897,690.0,5646.0,16067.0,98.0,0.10890151515151515,0.8756345177664975,0.19371139809096014,0.7447224567796987,0.28158748500066666,0.2600285543222954,0.8366399802190062,-154537.40439341962,-253.9724056174454,-157.99029378382082
tuning_search,ieee,stratified,uk_regulatory,random_forest,example_dependent,,53043.45287407935,2.3573820218692214,22501,,,0.5545979934298866,15.836306408839947,0.9085621119631482,0.02127651761722299,0.003370302412142284,0.03502066574818897,379.0,229.0,21484.0,409.0,0.6233552631578947,0.48096446700507617,0.5429799426934098,0.9716457046353495,0.02702102128794276,0.01054667710588127,0.5087764332883543,7804.655414581299,12.826455306640545,36.46417616540776
tuning_search,ieee,stratified,uk_regulatory,xgboost,default_0.5,0.5,47569.183386936784,2.1140919686652495,22501,348.5,,0.6781501617347285,19.364285265473512,0.932711455463884,0.01664304197685313,0.0024562906569512146,0.03502066574818897,448.0,91.0,21622.0,340.0,0.8311688311688312,0.5685279187817259,0.6752072343632253,0.9808452957646326,0.023954490911515042,0.004191037627227928,0.4690326589738772,0.0,0.0,43.021294959763964
tuning_search,ieee,stratified,uk_regulatory,xgboost,cost_optimal,0.37037037037037035,47020.591183796525,2.089711176560887,22501,348.5,,0.6781501617347285,19.364285265473512,0.932711455463884,0.01664304197685313,0.0024562906569512146,0.03502066574818897,475.0,160.0,21553.0,313.0,0.7480314960629921,0.6027918781725888,0.6676036542515812,0.9789787120572419,0.02822096795697969,0.007368857366554599,0.509939583379085,548.5922031402588,1.1532512523452536,43.67840258921059
tuning_search,ieee,stratified,uk_regulatory,xgboost,f1_optimal,0.35310835447605843,47090.591183796525,2.0928221494065387,22501,348.5,,0.6781501617347285,19.364285265473512,0.932711455463884,0.01664304197685313,0.0024562906569512146,0.03502066574818897,475.0,162.0,21551.0,313.0,0.7456828885400314,0.6027918781725888,0.6666666666666666,0.9788898271187947,0.02830985289542687,0.007460968083636531,0.509939583379085,478.5922031402588,1.0060971601032096,43.59455609303736
tuning_search,ieee,stratified,uk_regulatory,xgboost,youden_j,0.028985507246376812,97727.03868174553,4.343230908926071,22501,348.5,,0.6781501617347285,19.364285265473512,0.932711455463884,0.01664304197685313,0.0024562906569512146,0.03502066574818897,645.0,2092.0,19621.0,143.0,0.23565948118377786,0.8185279187817259,0.3659574468085106,0.9006710812852762,0.121639038264966,0.09634781006770138,0.7311442475292058,-50157.855294808745,-105.44190949593398,-17.05813964071689
tuning_search,ieee,stratified,uk_regulatory,xgboost,elkan_closed_form,0.2828824079639041,46751.382798328996,2.077746891175014,22501,348.5,,0.6781501617347285,19.364285265473512,0.932711455463884,0.01664304197685313,0.0024562906569512146,0.03502066574818897,479.0,169.0,21544.0,309.0,0.7391975308641975,0.6078680203045685,0.6671309192200557,0.978756499711124,0.02879872005688636,0.0077833555934232945,0.5190223292608236,817.8005886077881,1.7191814750226897,44.00086230152352
tuning_search,ieee,stratified,uk_regulatory,xgboost,precision_target_90,0.896013319034495,55630.445466414094,2.472354360535714,22501,348.5,True,0.6781501617347285,19.364285265473512,0.932711455463884,0.01664304197685313,0.0024562906569512146,0.03502066574818897,336.0,22.0,21691.0,452.0,0.9385474860335196,0.4263959390862944,0.5863874345549738,0.9789342695880183,0.015910403982045244,0.0010132178879012574,0.33718163946373336,-8061.26207947731,-16.946395766152786,33.36545810121672
tuning_search,ieee,stratified,uk_regulatory,xgboost,recall_target_90,0.01954215522054718,208255.43882346153,9.255385930556931,22501,348.6,True,0.6781501617347285,19.364285265473512,0.932711455463884,0.01664304197685313,0.0024562906569512146,0.03502066574818897,727.0,5542.0,16171.0,61.0,0.1159674589248684,0.9225888324873096,0.20603655944452318,0.7509888449402249,0.2786098395626861,0.2552387970340349,0.8808051970657108,-160686.25543652475,-337.79485792192855,-149.4498407766561
tuning_search,ieee,stratified,uk_regulatory,xgboost,example_dependent,,45547.53579629958,2.0242449578374107,22501,,,0.6781501617347285,19.364285265473512,0.932711455463884,0.01664304197685313,0.0024562906569512146,0.03502066574818897,479.0,203.0,21510.0,309.0,0.7023460410557185,0.6078680203045685,0.6517006802721088,0.9772454557575219,0.030309764010488422,0.009349237783816147,0.5688673022286966,2021.647590637207,4.249910229050478,45.442838773649456
primary,ieee,stratified,uk_regulatory,baseline,approve_everything,,320030.88600209355,3.612820731097667,88582,,,,,,,,,,,,,,,,,,,,,,0.0
primary,ieee,stratified,uk_regulatory,baseline,decline_everything,,3016670.0,34.05511277686212,88582,,,,,,,,,,,,,,,,,,,,,,-842.6183946446549
